"RT @forumpandlr: Katy Perry deve anunciar os shows da ""Witness Tour"" no Brasil em Novembro https://t.co/11MFu56lh0 https://t.co/XkwazpGgwp";0.0
A esquerda caviar de Os dias eram assim querem ficar longe do tumulto do Brasil mas não é em Cuba e nem na Venezuela🤔https://t.co/fG6IjGaALd;0.0
RT @Privatizadora: O Brasil na pior crise econômica da história causado por uma quadrilha e a #VejaLixo só pensa em avançar a agenda esquer…;-0.2
"RT @rehventura: ""Lula e Dilma destruíram o Brasil"" diz Doria na Itália, país q adotou o Bolsa Família e convidou Lula p/falar sobre combate…";0.0
"RT @SakaSakamori: Brasil entrou na ciranda dos agiotas! Não tem saída!https://t.co/uhFwbhTlLO";0.0
RT @LuizaCunha14: Menino mais sexy do Brasil https://t.co/nO6V7gthUy;0.0
"GENTE PRESTA ATENÇÃO AQUI
🚨🚨🚨🚨🚨🚨🚨🚨🚨
AS FANBASES VÃO FAZER MUTIRÃO MUNDIAL E DIVIDIRAM POR REGIÃO

O BRASIL FICOU CO… https://t.co/Y0ghXdayYr";0.0
"É preciso ser ""muito mulher"" pra segurar um corpão, ainda mais no Brasil. Só digo isso.";0.2333333333333333
Assista “Programa Conjuntura Brasil - Problemas Urbanos”, História Econômica Brasileira https://t.co/LPOwCV2ubu;0.1
@Absyrtus @xicosa Para o Brasil. O resto do grupo, que ainda está no poder, poderia seguir o mesmo caminho.São todo… https://t.co/N7QInOX7O2;0.0
@FOXSportsArg @MktRegistrado Brasil va a ganar;0.8
RT @crtvg: Minervigo é unha exposición na que atopar ovos de dinosaurio, meteoritos e ata un tiburón fosilizado. Ademais de po… ;0.0
Como as pessoas conseguem odiar ou criticar essa atitude tão linda... A Ignorância está tomando conta do Brasil que… https://t.co/XgM9UjfO9C;0.016666666666666646
Minha playlist de verao tem korea, eua, argentina e brasil amando muito;0.6
RT @emyissotbmpassa: Péssimo exemplo, e qndo o reality acabar ele fica com a fama q ele sonhava mas d mal exemplo! Logo ele q se qualifi… ;-0.7874999999999999
Sem saber lidar q Adore ta no Brasil e eu não vou no show dela. Ahh😫❣️ https://t.co/jfQ8ZvyJZn;0.0
"RT @rehventura: ""Lula e Dilma destruíram o Brasil"" diz Doria na Itália, país q adotou o Bolsa Família e convidou Lula p/falar sobre combate…";0.0
"RT @lemonadie: GENTE PRESTA ATENÇÃO AQUI
🚨🚨🚨🚨🚨🚨🚨🚨🚨
AS FANBASES VÃO FAZER MUTIRÃO MUNDIAL E DIVIDIRAM POR REGIÃO

O BRASIL FICOU CO… ";0.0
RT @JornalGGN: O Direito no Brasil por seus predadores, por Lenio Luiz Streck https://t.co/s8iN7LymRx https://t.co/AOcQpyGJaZ;0.0
Concentrado. em Brasil Game Show Expor Center Norte https://t.co/gf8wgkW25y;-0.25
RT @wildestew: o app vai ficar disponível em Portugal primeiro q no Brasil JA ROUBARAM O OURO VAO ROUBAR USERS TBM;0.325
"RT @grantdaddwrio: &gt; camila morou um ano no brasil";0.0
"RT @slowtaehyung: GENTE
Fanbases vão fazer multirão mundial 
O brasil ficou no horário de 16hs da tarde às 20hs da noite
ESPALHEM ISSO VAMO…";-0.1
A defesa do Lula é circense. Sempre à procura de um circo. Querem palhaçada. https://t.co/BmmN4ZpNiX;0.0
Meus seguidores são de Brasil(58%),EUA(33%),Índia(3%) https://t.co/3GGBS1xtug https://t.co/GmUNBajdpM;0.0
"RT @Leitte2ts: iTunes Brasil: Baldin de Gelo - #26
QUE FENIX MEUS AMIGOS, QUE FENIX!!!";0.0
RT @BotafogoOficial: Saiu do Paraguai, veio para o Brasil e no mesmo dia foi a campo na vitória do BOTAFOGO por 2 a 1 sobre a Chapecoens… ;0.0
RT @5HBrasil: Obrigado por serem quem vocês são. Não poderíamos estar mais felizes e realizados com essa passagem pelo Brasil. Ob… ;0.0
"RT @slowtaehyung: GENTE
Fanbases vão fazer multirão mundial 
O brasil ficou no horário de 16hs da tarde às 20hs da noite
ESPALHEM ISSO VAMO…";-0.1
RT @OlivettiFelipe: @CunhaYago96 @BlogOlhoNaMira @jairbolsonaro está dando mais poder aos agiotas que tem o maior lucro do mundo no Bra… ;0.5
"RT @paulocnf: Quem foi mais importante para a educação infantil no Brasil?
RT: Havaianas
Fav: Paulo Freire https://t.co/xfvGtwrplB";0.45
"RT @ottoni3101: Como se recebe um político acusado de corrupção.
O Brasil vencerá a quadrilha! https://t.co/TWjOmQAf2b";1.0
RT @wanmarcal: O grande problema de você começar a discutir taxação de rico no Brasil é que boa parte da classe média tradicional… ;0.05
RT @NandaTalitinha: Marcos é mau exemplo para o Brasil, mas um ótimo entretenimento https://t.co/7JrSpxltAz via @UOLEntrete @UOL;0.0500000000000001
"RT @PolitzOficial: O Brasil apoia toda luta contra organizações globalista de esquerda.

Ajudem a subir vocês também, por um #BrasilSemUNES…";-0.05
"RT @pinochetdachina: É por isso que eles defendem tanto a “ arte”!!😡
Fim da lei Rouanet!!👎🏻👎🏻👎🏻👎🏻👎🏻
Reage Brasil 
#somostodosdonaregina… ";0.0
"RT @grantdaddwrio: &gt; enquanto ela morava no brasil ela assistiu a novela chocolate com pimenta";0.0
Meus seguidores são de Brasil(60%),EUA(13%),Coréia do Sul(11%) https://t.co/GMNXH0Mvqi https://t.co/yIbUWEUOZ1;0.0
resultado da educação do nosso brasil que cria um povo ignorante e burro 🤷🏻‍♀️;-0.7999999999999999
"RT @GarotaDeDireita: HAHAHA PASSOU MICO DUAS VEZES! 

Não adianta, o Brasil é conservador...

#VejaLixo lixo lixo lixo lixo .... https://t.…";0.25
@Biel vem pro brasil logo;0.0
"RT @CookieDoKooK_: GENTE PRESTA ATENÇÃO AQUI
🚨🚨🚨🚨🚨🚨🚨🚨🚨
AS FANBASES VÃO FAZER MUTIRÃO MUNDIAL E DIVIDIRAM POR REGIÃO

O BRASIL FICOU CO… ";0.0
RT @blogdojefferson: Pesquisa divulgada hoje afirma que o partido mais corrupto do Brasil é o PT, de acordo com 87% dos eleitores. Alguém t…;0.0
RT @wanmarcal: O grande problema de você começar a discutir taxação de rico no Brasil é que boa parte da classe média tradicional… ;0.05
"RT @lemonadie: GENTE PRESTA ATENÇÃO AQUI
🚨🚨🚨🚨🚨🚨🚨🚨🚨
AS FANBASES VÃO FAZER MUTIRÃO MUNDIAL E DIVIDIRAM POR REGIÃO

O BRASIL FICOU CO… ";0.0
RT @wanmarcal: O grande problema de você começar a discutir taxação de rico no Brasil é que boa parte da classe média tradicional… ;0.05
Parabéns Minerato você abraçou um agressor, que te expôs pro Brasil inteiro...INTEIROOOO #AFazenda https://t.co/oarcJoNoow;0.2
RT @wanmarcal: O grande problema de você começar a discutir taxação de rico no Brasil é que boa parte da classe média tradicional… ;0.05
Congresso nacional e STF a vergonha Mundial do Brasil . https://t.co/Vco2SmugMG;0.0
"RT @slowtaehyung: GENTE
Fanbases vão fazer multirão mundial 
O brasil ficou no horário de 16hs da tarde às 20hs da noite
ESPALHEM ISSO VAMO…";-0.1
RT @TAETAEGlRL: [!!!!!] k-armys pediram um mutirão em massa pra votar no mwave AGORA, começou às 14h e vai até as 16h no brasil, po… ;-1.0
"RT @Angelo_santos_1: VOCÊ TEM SISTEMA PARA VISUALIZAR PENDÊNCIAS CADASTRAIS EM CPF E CNPJ? TESTE GRÁTIS
https://t.co/Xcy8HPEzzK
#Brasil… ";0.4
RT @rrn_oficial: @_FlaDaDepressao @FlaManguaca @ubzoficial @ImperioRubroNeg Não só do RJ como em qualquer uma do Brasil;0.0
@perrydelgay @katyperry e já tem datas pra 2018 quase toda né então witness tour brasil agora não;0.0
Os três shoujo que eu trouxe eu nem sequer sabia que tinha sido trazidos para o Brasil (Sim eu não sabia que tinha Kaichou Wa Maid-sama);0.0
"RT @ConversaAfiada: Nem os cachorros do Doria vão comer essa ração
- Dono de canil

Entenda: https://t.co/U3qD27drET https://t.co/7YExg4TSWF";-0.25
RT @jornalodia: Prefeito polemiza ao criticar matéria do 'Fantástico': 'estímulo a viadagem' https://t.co/FdtwupkWII via @jornalodia;0.0
lembro quando disse q nao podia pegar cachorra fêmea e minha amiga disse que o Brasil nao ia para frente por isso;0.0
RT @MidiaNINJA: VAMOS FALAR DO BRASIL? Enquanto a crise econômica, corrupção e retrocessos pipocam por todos os lados, MBL gasta te… ;0.2
Dupla que deu certo https://t.co/6l8iwvkeG1;0.0
"RT @lemonadie: GENTE PRESTA ATENÇÃO AQUI
🚨🚨🚨🚨🚨🚨🚨🚨🚨
AS FANBASES VÃO FAZER MUTIRÃO MUNDIAL E DIVIDIRAM POR REGIÃO

O BRASIL FICOU CO… ";0.0
RT @Professorzao: O presidente que é a cara do Brasil: desonesto e semi analfabeto https://t.co/MvQfCTR7OH;-0.3
OMG! O #TheSwiftLife começou a ficar disponível em alguns países! Tomara que seja liberado para o Brasil logo.;0.5
"RT @iFutebolCampeao: FIM DE JOGO!

🇧🇷 Brasil 2 x 0 Níger 🇳🇪

🏆 Copa do Mundo Sub-17 - 3ª rodada https://t.co/ORqr4YpHtt";-0.35
@ursopearl o amas é dia 19 amore, no brasil ela vem e passa 2 dias;0.0
RT @brasil247: Uma mão lava a outra e Temer socorre Aécio | Brasil 24/7 https://t.co/uIpREBOXTv via @brasil247;-0.2125
"RT @5SOSBrazil: Há um mês atrás acontecia o primeiro show do 5 Seconds Of Summer no Brasil. 

Fãs que estavam em Porto Alegre, como… ";0.25
RT @hoseokway: bts deixando mensagens subliminares pro Brasil https://t.co/DnphazJvtq;0.0
Só trabalhamos com verdades: https://t.co/fxponpFGw0;0.0
RT @PalmeirasLiderr: Cuca taticamente eh o melhor técnico disparado do Brasil #resenhaespn;0.0
RT @MateusBacamarti: É comboio de traficantes, fuga na Brasil o mn no p.u tem mais de 100 fuzil ...🎶;0.5
"""Adriano diz ter aprendido a simples lição com o pai, de que 'o mal não se trata com o mal, se trata com o bem'."" https://t.co/Uqk1E6CLZS";-0.325
RT @brnotgomes: E tem gente que ainda vai votar no Huck kkkkkkk, Brasil é uma piada mesmo https://t.co/n6h28jFwNh;0.0
RT @Rembodinho: Brasil é o país onde as crianças morrem nas ruas, mas as pessoas se preocupam com as que estão dentro de museus.;0.0
"RT @Patpernambucana: TEVE O PROCESSO  ARQUIVADO, 
BRASIL, PAÍS  ONDE  O CERTO É O ERRADO! https://t.co/Uz1mKfxClF";-0.16964285714285715
"RT @paulocnf: Quem foi mais importante para a educação infantil no Brasil?
RT: Havaianas
Fav: Paulo Freire https://t.co/xfvGtwrplB";0.45
RT @gugachacra: Escrevi aqui outro dia e quase me mataram https://t.co/YMLq5zitxM;-0.2
RT @BotafogoOficial: Saiu do Paraguai, veio para o Brasil e no mesmo dia foi a campo na vitória do BOTAFOGO por 2 a 1 sobre a Chapecoens… ;0.0
UM SONHO DE OURO - Documentario Brasil Medalha de Ouro no Futebol https://t.co/Md8S2cB7Dl https://t.co/qycNbVjBYc;0.0
@misguidedLight confirmado próximo jogo de Kojima será o farming simulator brasil;0.0
Rindo muito! https://t.co/vguriRsH58;0.0
@OliveirJoy @conexaopolitica Mas a minoria LGBT no Brasil tem mais vez e voz na imprensa e por vezes na politica do… https://t.co/XZVksKsJt8;0.5
RT @badjeon: jeon jiwoo eh a mulher mais linda que eu ja vi na vida e eu nunca vou ser capaz de parar de dizer isso nunca nesse… ;0.6166666666666667
Ultra Brasil @nickyromero #hrodrickmalakay #rioinvibe #photography #florianopolis #brasil… https://t.co/TjGMeonayH;0
"RT @CookieDoKooK_: GENTE PRESTA ATENÇÃO AQUI
🚨🚨🚨🚨🚨🚨🚨🚨🚨
AS FANBASES VÃO FAZER MUTIRÃO MUNDIAL E DIVIDIRAM POR REGIÃO

O BRASIL FICOU CO… ";0.0
"RT @OlivettiFelipe: Bolsonaro Jr. defende agenda globalista p/ o Brasil abertamente e a turma ""anti-politicamente correta"" toda se cala… ";0.0
PM acha corpos de 2 meninas em favela https://t.co/39Q9HNLWjl;0.0
Marina ruy Barbosa é a mulher mais linda desse Brasil;0.675
@jornalodia No Brasil ñ se tem evolução e sequência, jogadores sacaneam e os dirigentes caem na armadilha. Q paga o… https://t.co/93LVkVrk7F;0.0
hospedagem  site em BH criacao  sites  31 3773-8771 Hot sites Brasil  https://t.co/76qtUYdCPB  WBH077007 https://t.co/w54WzLn0mB;0.25
"RT @lemonadie: GENTE PRESTA ATENÇÃO AQUI
🚨🚨🚨🚨🚨🚨🚨🚨🚨
AS FANBASES VÃO FAZER MUTIRÃO MUNDIAL E DIVIDIRAM POR REGIÃO

O BRASIL FICOU CO… ";0.0
RT @BolsonaroSP: Dia de entrevistas e reuniões com casas de comércio nos EUA.Parcerias + próximas c/ EUA poderiam garantir investime… ;0.0
"RT @forumpandlr: Katy Perry deve anunciar os shows da ""Witness Tour"" no Brasil em Novembro https://t.co/11MFu56lh0 https://t.co/XkwazpGgwp";0.0
RT @jefersontweeta: @forumpandlr LOTOU O PACAEMBÚ COM O FESTA DOS SEUS SONHOS AGORA VAI LOTAR O MARACANÃ FADAS MILENARES QUE DERAM AO B… ;-0.25
"RT @lemonadie: GENTE PRESTA ATENÇÃO AQUI
🚨🚨🚨🚨🚨🚨🚨🚨🚨
AS FANBASES VÃO FAZER MUTIRÃO MUNDIAL E DIVIDIRAM POR REGIÃO

O BRASIL FICOU CO… ";0.0
Esse aê eu ainda não conheço https://t.co/7kfV56o5KT;0.0
inclusive a ultima que eu comprei no brasil foi a de santa cecília gracas a @LostPrincessLex;0.1
RT @EsperandoG: @hamiltonribeiro @ConversaAfiada O maior dos feitos dos regimes militares no Brasil é conseguir a impunidade para t… ;-0.25
RT @allanrendeiro: Olha a @gleisi mentindo para todo o Brasil. @ptbrasil e @LulapeloBrasil nunca mais. A mentira acabou. Como podem pu… ;0.0
"RT @jairbolsonaro: DOUTRINADOS NO BRASIL 💙 CORÉIA DO NORTE! É muito amor! ""Bolsonaro ditador""! Temos que mudar os rumos da educação no… ";0.78125
"RT @slowtaehyung: GENTE
Fanbases vão fazer multirão mundial 
O brasil ficou no horário de 16hs da tarde às 20hs da noite
ESPALHEM ISSO VAMO…";-0.1
music bank também https://t.co/McPoWF2PwS;0.0
Protesta Brasil! https://t.co/w28VZAO7V3;0
Cuca, atual campeão brasileiro, demitido. O Brasil toma um 7 x 1 todo dia.;0.0
RT @MardsonF: @bandjogoaberto Quem é Carille? baba ovo dos gambás técnico fraco perdeu três seguida já cair Cuca melhor treinador do Brasil…;0.3125
RT @reporterbrasil: Unicef alerta que 43 mil jovens podem ser assassinados até 2021 no Brasil. https://t.co/ecYGl6PxuX 📸ABr https://t.co/U5…;-0.05
Getúlio-Vargas-depõe-o-Brasil-na-Segunda-Guerra-Mundial.pdf https://t.co/cOi6iqqClR;0.0
RT @rrn_oficial: @_FlaDaDepressao @FlaManguaca @ubzoficial @ImperioRubroNeg Não só do RJ como em qualquer uma do Brasil;0.0
Meu único grande questionamento é cadê aquele clipe dela na laje? O Brasil não aguenta mais https://t.co/q3nw0n6Uwv;0.0
I'm at BGS - Brasil Game Show / 2017 in São Paulo, SP https://t.co/D9tKfh9y6D;-0.4
Já tô liberando memória no meu celular pra quando chegar no Brasil #TheSwiftLife;0.0
"RT @perryorgasm: Katycats: ""Come to Brasil Katy""
""Faltam 1 mês pra venda dos ingressos/ Katy vem em março""
Katycats: ""NÃO CARALHO, E… ";0.1
RT @Ka_Bral: Adriano Imperador, a sobriedade de um craque que trocou o futebol pela favela | Esportes | EL PAÍS https://t.co/7oAPy8cseW;0.0
RT @ProjetoAnittaBR: #IsThatForMe é a música mais comprada no iTunes Brasil. 💥 @Anitta @Alesso https://t.co/1pqHV1UHYF;0.5
"RT @rehventura: ""Lula e Dilma destruíram o Brasil"" diz Doria na Itália, país q adotou o Bolsa Família e convidou Lula p/falar sobre combate…";0.0
RT @turquim5: Vai guerreiro do povo....Lula reforçará caravanas contra caçada judicial. https://t.co/LSLd6mbIdy via @brasil247;0.0
E aqueles que diziam estar preparados e só fez M.E.R.D.H.A no Planalto? O que iremos pensar sobre isso?… https://t.co/KTUvm2ARIk;0.0
RT @mariadorosario: A polícia matou seu filho. Ela grita por ele. Então, a matam. Ñ é essa polícia q o Brasil precisa. Segurança públic… ;-0.1
Maior rivalidade https://t.co/SBW6c31c4R;0.5
RT @globoesportecom: Brasil vence Níger por 2 a 0 e passa como primeiro do grupo às oitavas do Mundial sub-17. Lincoln deixa o dele… ;0.5
RT @sensacionalista: 10 provas de que o Brasil vive uma eterna sexta-feira 13 https://t.co/kPZ22TG6lJ;0.0
RT @deferiascomexbr: Há um ano atrás começava o De Férias Com O Ex Brasil... até que bateu saudade desse povo louco!! 🔪💔🌴 #ExNaMTV https://…;-0.9375
"RT @SiteAnittaBRA: ""Eu só tenho uma coisa a dizer: O BRASIL NÃO ESTÁ PREPARADO PARA ESSE BANHO"" Nana Rude via Instagram! 🔥 https://t.co/rzt…";-0.1875
esmagou a Joanne https://t.co/tLvefnHUxS;0
@rrn_oficial @_FlaDaDepressao @FlaManguaca @ubzoficial @ImperioRubroNeg Não só do Brasil como em qualquer uma do Mundo!;0.0
Povo querendo fazer multirão pra Gaga trazer a Joanne Tour pro Brasil, agora que ela vai voltar.;0.0
FC Jaime Camil Brasil já saiu! https://t.co/DGvZFVyxMO;0.0
"RT @rehventura: ""Lula e Dilma destruíram o Brasil"" diz Doria na Itália, país q adotou o Bolsa Família e convidou Lula p/falar sobre combate…";0.0
RT @lauren5h6: @FifthHarmony à brazil costa Rica https://t.co/An0Exat6l8;0
"#Moeda_Nova sem o aval do dólar.

O golpe praticamente tirou o Brasil do BRICS implantado durante o governo do... https://t.co/hdlhWpv4Cg";0.0
RT @MidiaNINJA: VAMOS FALAR DO BRASIL? Enquanto a crise econômica, corrupção e retrocessos pipocam por todos os lados, MBL gasta te… ;0.2
já te assumi pro Brasil.;0.0
@ILoveCabello97 Chamada talento, esss turnê no Brasil foi mil vezez melhor do que a do ano passado com aquele clima… https://t.co/mbjVO0LNst;0.25
"RT @slowtaehyung: GENTE
Fanbases vão fazer multirão mundial 
O brasil ficou no horário de 16hs da tarde às 20hs da noite
ESPALHEM ISSO VAMO…";-0.1
10 perguntas sobre Nossa Senhora Aparecida que, 300 anos depois, continuam sem respostas definitivas https://t.co/5oYIbH2IHc;0.0
Palmeiras é o time mais zoado do Brasil smc kkkkkk;-0.25
"RT @ottoni3101: Como se recebe um político acusado de corrupção.
O Brasil vencerá a quadrilha! https://t.co/TWjOmQAf2b";1.0
RT @Masoq_Caa: @Biel Tu ta no Brasil, paga de gringo pros outros na rua tbm? Ou só quer mostrar pra nois que apavora nois no inglês.;0.0
RT @stockler_: “O Brasil sediou a Copa, a Olimpíada e agora vai sediar a Idade Média”. https://t.co/1IppmQOfJm;0.0
"RT @iFutebolCampeao: Brasil no Mundial sub-17:

3 jogos
3 vitórias
6 gols marcados

🇧🇷 2x1 🇪🇸 
🇧🇷 2x0 🇰🇵
🇧🇷 2x0 🇳🇪 

Gols: 

⚽⚽⚽ Lincoln
⚽⚽…";0.3
"Concordo plenamente o que era para fazer não faz!!! Porque que não acaba com a guerra na Síria??
#ForaONU https://t.co/1kkF9HNolE";0.0
RT @gugachacra: Escrevi aqui outro dia e quase me mataram https://t.co/YMLq5zitxM;-0.2
RT @AuricchioJr: Amanhã, 12/10, é dia da padroeira do Brasil, N.Sª Aparecida, e das Crianças. Dia importante para renovar a fé e acr… ;0.4
"RT @slowtaehyung: GENTE
Fanbases vão fazer multirão mundial 
O brasil ficou no horário de 16hs da tarde às 20hs da noite
ESPALHEM ISSO VAMO…";-0.1
"Malena no Brasil!!! 😍😍😍💖 - @malenaratner
#soyluna2 #soyluna3 #karolsevilla #ruggeropasquarelli… https://t.co/Bl06I2DlSq";0
Políticos corruptos buscam proteção no governo Temer, o MAIOR corrupto da história do Brasil! Vergonha MUNDIAL;-0.20833333333333334
RT @cmedeiros: no governo Lula, para fugir da crise, portugueses vieram morar no Brasil https://t.co/jMKwDcAJNz;0.13636363636363635
